Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
New Game,2007,Random Genre,Random Publisher,0.789963894667906,,,,,37.0,,0.8403222268467267,516.0,Random Developer,Random Rating
Aliens vs Predator: Requiem,2007,Action,Vivendi Games,0.03,0.12,0.0,0.07,0.22,49.0,34.0,5.6,19.0,Rebellion,T
Alien Syndrome,2007,Role-Playing,Sega,0.07,0.0,0.0,0.01,0.08,51.0,20.0,6.0,9.0,Totally Games,T
Alien Syndrome,2007,Role-Playing,Sega,0.05,0.0,0.0,0.0,0.06,48.0,24.0,7.1,23.0,Totally Games,T
New Game,2021,Random Genre,Random Publisher,1.2082604547819429,0.4763381200689367,,,,67.0,,0.0458816856626125,,Random Developer,Random Rating
All-Pro Football 2K8,2007,Sports,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26,75.0,22.0,6.8,52.0,Visual Concepts,E10+
All-Pro Football 2K8,2007,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15,73.0,23.0,7.3,21.0,Visual Concepts,E10+
All-Star Baseball 2002,2001,Sports,Acclaim Entertainment,0.27,0.21,0.0,0.07,0.56,77.0,16.0,7.6,8.0,Acclaim Studios Austin,E
All-Star Baseball 2002,2001,Sports,Acclaim Entertainment,0.17,0.04,0.0,0.01,0.22,66.0,17.0,5.6,9.0,Acclaim,E
All-Star Baseball 2003,2002,Sports,Acclaim Entertainment,0.38,0.29,0.0,0.1,0.77,81.0,15.0,8.4,17.0,Acclaim Studios Austin,E
All-Star Baseball 2003,2002,Sports,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,79.0,15.0,8.1,7.0,Acclaim,E
All-Star Baseball 2003,2002,Sports,Acclaim Entertainment,0.12,0.03,0.0,0.0,0.15,83.0,16.0,8.0,6.0,Acclaim,E
New Game,2007,Random Genre,Random Publisher,1.1260895736837069,,,0.3440893390194883,,,,,,Random Developer,Random Rating
All-Star Baseball 2004,2003,Sports,Acclaim Entertainment,0.21,0.16,0.0,0.05,0.42,78.0,19.0,7.5,11.0,Acclaim Studios Austin,E
All-Star Baseball 2004,2003,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.13,74.0,20.0,8.4,7.0,Acclaim,E
All-Star Baseball 2004,2003,Sports,Acclaim Entertainment,0.06,0.02,0.0,0.0,0.08,80.0,14.0,9.2,5.0,Acclaim,E
New Game,1999,Random Genre,Random Publisher,,1.2096370528324174,0.7616083638032929,,,24.0,,,183.0,Random Developer,Random Rating
Alone in the Dark,2008,Adventure,Atari,0.14,0.3,0.0,0.05,0.48,58.0,53.0,5.7,162.0,Eden Studios,M
Alone in the Dark,2008,Adventure,Atari,0.09,0.08,0.0,0.02,0.18,39.0,10.0,4.4,34.0,Hydravision,M
Alone in the Dark,2008,Adventure,Atari,0.03,0.02,0.0,0.01,0.06,47.0,10.0,5.4,24.0,Hydravision,M
Alone in the Dark,2008,Adventure,Atari,0.0,0.01,0.0,0.0,0.01,55.0,19.0,5.7,148.0,Eden Studios,M
Alone in the Dark: Inferno,2008,Adventure,Atari,0.09,0.03,0.0,0.02,0.13,69.0,25.0,5.6,50.0,Eden Studios,M
Alpha Protocol,2010,Role-Playing,Sega,0.19,0.17,0.0,0.07,0.43,64.0,49.0,6.9,117.0,Obsidian Entertainment,M
Alpha Protocol,2010,Role-Playing,Sega,0.23,0.12,0.0,0.04,0.39,63.0,68.0,7.2,201.0,Obsidian Entertainment,M
Alpha Protocol,2010,Role-Playing,Sega,0.0,0.03,0.0,0.01,0.03,72.0,25.0,7.5,511.0,Obsidian Entertainment,M
New Game,2019,Random Genre,Random Publisher,0.7470544234193648,,0.8406138672101271,0.9577764552487436,,,60.0,0.4850741456180669,426.0,Random Developer,Random Rating
Alter Echo,2003,Shooter,THQ,0.06,0.05,0.0,0.02,0.13,62.0,26.0,7.0,9.0,Outrage Games,T
Altered Beast: Guardian of the Realms,2002,Action,THQ,0.07,0.02,0.0,0.0,0.09,63.0,13.0,4.8,4.0,3d6 Games,T
Alter Ego,1985,Simulation,Activision,0.0,0.03,0.0,0.01,0.03,59.0,9.0,5.8,19.0,"Viva Media, Viva Media, LLC",T
Alundra,1997,Role-Playing,Psygnosis,0.13,0.09,0.0,0.01,0.23,86.0,9.0,9.0,41.0,Matrix Software,T
Alvin and the Chipmunks,2007,Misc,Brash Entertainment,0.04,0.03,0.0,0.01,0.07,33.0,5.0,4.5,6.0,Sensory Sweep,E
Alvin and the Chipmunks,2007,Misc,Eidos Interactive,0.05,0.0,0.0,0.0,0.05,30.0,4.0,3.6,20.0,Sensory Sweep,E
Amazing Island,2004,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,59.0,22.0,6.6,7.0,Hitmaker,E
America's Army: Rise of a Soldier,2005,Shooter,Ubisoft,0.19,0.05,0.0,0.01,0.25,70.0,19.0,7.4,21.0,Secret Level,T
America's Army: True Soldiers,2007,Shooter,Ubisoft,0.08,0.0,0.0,0.01,0.08,43.0,11.0,6.7,55.0,Red Storm Entertainment,T
America's Test Kitchen: Let's Get Cooking,2010,Simulation,Nintendo,0.25,0.0,0.0,0.02,0.26,87.0,4.0,5.6,9.0,Indies Zero,E
American Chopper,2004,Racing,Zoo Digital Publishing,0.35,0.01,0.0,0.06,0.42,47.0,4.0,7.5,13.0,Creat Studios,T
American Chopper,2004,Racing,Zoo Digital Publishing,0.11,0.03,0.0,0.01,0.15,44.0,6.0,5.9,9.0,Creat Studios,T
New Game,1998,Random Genre,Random Publisher,1.2416835343048112,1.8003477303268345,0.935366756063006,,0.6305702116113956,96.0,80.0,,96.0,Random Developer,Random Rating
American Idol,2003,Misc,Codemasters,0.27,0.21,0.0,0.07,0.55,41.0,14.0,4.8,12.0,Hothouse Creations,E
New Game,2008,Random Genre,Random Publisher,,0.0804148199904328,1.1598304926711325,0.6511570933267667,1.6619624593642564,14.0,66.0,0.4538196403113639,183.0,Random Developer,Random Rating
New Game,2018,Random Genre,Random Publisher,0.3548207492991588,1.121568850001339,1.6133367613056244,0.415161415876031,,49.0,99.0,,416.0,Random Developer,Random Rating
AMF Bowling 2004,2003,Sports,Mud Duck Productions,0.22,0.06,0.0,0.01,0.3,48.0,6.0,4.4,8.0,,
AMF Xtreme Bowling,2006,Sports,Mastertronic,0.01,0.01,0.0,0.0,0.02,30.0,4.0,4.2,5.0,"Atomic Planet Entertainment, Mud Duck Productions",E
Amped: Freestyle Snowboarding,2001,Sports,Microsoft Game Studios,0.69,0.11,0.0,0.02,0.82,78.0,30.0,9.0,20.0,Indie Built,E
Amped 2,2003,Sports,Microsoft Game Studios,0.2,0.04,0.0,0.01,0.25,80.0,34.0,7.7,20.0,Indie Built,E
Amped 3,2005,Sports,Take-Two Interactive,0.13,0.02,0.0,0.01,0.16,72.0,49.0,7.1,36.0,2K Sports,T
Amplitude,2003,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,86.0,35.0,8.8,26.0,Harmonix Music Systems,T
Anarchy Reigns,d,Action,Sega,0.1,0.03,0.06,0.02,0.2,71.0,35.0,8.2,106.0,PlatinumGames,M
Anarchy Reigns,d,Action,Sega,0.12,0.02,0.02,0.01,0.17,73.0,38.0,7.9,105.0,PlatinumGames,M
New Game,2000,Random Genre,Random Publisher,1.429974706293108,0.7173201173747223,1.081434072010546,,0.4704762838209164,,,,,Random Developer,Random Rating
Angry Birds Star Wars,2013,Strategy,Activision,0.1,0.14,0.0,0.05,0.29,49.0,6.0,3.6,23.0,Exient Entertainment,E
New Game,1997,Random Genre,Random Publisher,0.7559365354143357,,1.3227721317425014,1.6359157104360096,0.215800727232492,90.0,,,,Random Developer,Random Rating
Angry Birds Star Wars,2013,Strategy,Activision,0.16,0.1,0.0,0.02,0.28,59.0,3.0,5.6,25.0,Exient Entertainment,E
Angry Birds Star Wars,2013,Strategy,Activision,0.1,0.08,0.0,0.04,0.21,47.0,5.0,2.0,87.0,Exient Entertainment,E
New Game,2016,Random Genre,Random Publisher,,,,,0.8282178565798746,94.0,,1.7571548725519222,244.0,Random Developer,Random Rating
Angry Birds Star Wars,2013,Strategy,Activision,0.11,0.04,0.0,0.02,0.16,53.0,4.0,6.9,63.0,Exient Entertainment,E
Angry Birds Trilogy,d,Action,Activision,0.38,0.2,0.0,0.05,0.63,62.0,7.0,4.6,20.0,Exient Entertainment,E
Angry Birds Trilogy,d,Action,Activision,0.18,0.05,0.0,0.02,0.26,63.0,13.0,3.5,27.0,"Rovio Mobile, Rovio Entertainment",E
Angry Birds Trilogy,d,Action,Activision,0.12,0.02,0.0,0.03,0.16,66.0,8.0,3.7,20.0,"Rovio Mobile, Rovio Entertainment",E
New Game,2014,Random Genre,Random Publisher,1.955547585463684,0.2288245265688415,0.6554903487902541,,,60.0,,0.3845131499287584,,Random Developer,Random Rating
Anima - Gate of Memories,2016,Action,Avanquest,0.0,0.02,0.0,0.0,0.02,52.0,13.0,7.9,34.0,"Edge Entertainment, Anima Project",T
New Game,1996,Random Genre,Random Publisher,,1.2475782690885453,1.3634235707773616,,1.1105914471649776,,,1.5065060362663898,468.0,Random Developer,Random Rating
Animal Crossing,2001,Simulation,Nintendo,1.92,0.16,0.99,0.09,3.15,87.0,42.0,8.9,137.0,Nintendo,E
Animal Crossing: Amiibo Festival,2015,Misc,Nintendo,0.19,0.11,0.09,0.03,0.41,46.0,20.0,4.4,173.0,"Nintendo, Nd Cube",E
Animal Crossing: City Folk,2008,Simulation,Nintendo,1.82,1.12,1.32,0.36,4.62,73.0,50.0,7.6,119.0,Nintendo,E
Animal Crossing: Happy Home Designer,2015,Simulation,Nintendo,0.51,1.02,1.4,0.12,3.05,66.0,60.0,6.9,106.0,Nintendo,E
Animal Crossing: New Leaf,d,Simulation,Nintendo,2.03,2.36,4.39,0.39,9.16,88.0,70.0,8.7,626.0,Nintendo,E
Animal Crossing: Wild World,2005,Simulation,Nintendo,2.5,3.45,5.33,0.86,12.13,86.0,57.0,8.7,242.0,Nintendo,E
New Game,1995,Random Genre,Random Publisher,0.6730251754641863,,,,,,97.0,0.243819916171156,509.0,Random Developer,Random Rating
AniMates!,2007,Simulation,Lexicon Entertainment,0.02,0.0,0.0,0.0,0.03,33.0,4.0,2.5,4.0,Dreamcatcher,E
Anno 1701: Dawn of Discovery,2007,Simulation,Touchstone,0.07,0.05,0.0,0.01,0.13,78.0,14.0,7.5,19.0,Sunflowers Interactive,E
Anno 2070,2011,Strategy,Ubisoft,0.0,1.13,0.0,0.29,1.43,83.0,33.0,7.0,493.0,"Blue Byte, Related Designs",T
Anno 2205,2015,Strategy,Ubisoft,0.02,0.22,0.0,0.02,0.25,72.0,45.0,5.9,278.0,Blue Byte,E10+
New Game,2013,Random Genre,Random Publisher,0.9877010033428612,,1.1910011389051525,0.6242531296251699,,,58.0,0.1337159488352441,512.0,Random Developer,Random Rating
Antz Extreme Racing,2002,Racing,Empire Interactive,0.02,0.02,0.0,0.01,0.04,31.0,5.0,5.0,8.0,Empire Interactive,E
Antz Extreme Racing,2002,Racing,Empire Interactive,0.01,0.0,0.0,0.0,0.02,35.0,4.0,8.7,10.0,Supersonic Software,E
Anubis II,2007,Platform,Metro 3D,0.06,0.0,0.0,0.0,0.07,19.0,5.0,2.7,28.0,Data Design Interactive,E
Apache: Air Assault,2010,Simulation,Activision,0.11,0.06,0.0,0.03,0.2,66.0,17.0,6.1,12.0,Gaijin Entertainment,T
Apache: Air Assault,2010,Simulation,Activision,0.12,0.03,0.0,0.01,0.16,70.0,26.0,6.4,31.0,Gaijin Entertainment,T
New Game,2003,Random Genre,Random Publisher,0.6406626819239405,,1.7031158029373303,1.5806842676346846,1.5139424611874743,,49.0,,8.0,Random Developer,Random Rating
Apache: Air Assault,2010,Simulation,Just Flight,0.0,0.03,0.0,0.0,0.03,64.0,7.0,7.5,18.0,Gaijin Entertainment,T
New Game,1992,Random Genre,Random Publisher,,,,,,,68.0,,291.0,Random Developer,Random Rating
New Game,2009,Random Genre,Random Publisher,,1.499449011960628,,1.6721473010778982,0.244222786445267,,38.0,1.5343840395870982,441.0,Random Developer,Random Rating
APB Reloaded,2011,Role-Playing,Iceberg Interactive,0.02,0.01,0.0,0.0,0.04,56.0,12.0,5.7,269.0,"Reloaded Productions, Reloaded Games Inc.",M
Ape Escape,1999,Platform,Sony Computer Entertainment,0.71,0.48,0.32,0.11,1.63,90.0,19.0,8.8,53.0,SCEI,E
New Game,2008,Random Genre,Random Publisher,0.3492127733814645,0.2587021869593928,1.2664729945804525,1.537561652654396,1.3539254251918862,,22.0,,,Random Developer,Random Rating
Ape Escape: On the Loose,2005,Platform,Sony Computer Entertainment,0.52,0.0,0.12,0.05,0.7,66.0,35.0,6.4,16.0,"SCEA, Sims",E
Ape Escape 2,2002,Platform,Sony Computer Entertainment,0.12,0.09,0.38,0.03,0.63,82.0,31.0,8.4,32.0,SCE Japan Studio,E
Ape Escape 3,2005,Platform,Sony Computer Entertainment,0.06,0.05,0.0,0.02,0.13,77.0,51.0,8.5,22.0,SCE Japan Studio,E10+
Ape Escape Academy,2004,Misc,Sony Computer Entertainment,0.13,0.15,0.0,0.05,0.33,51.0,48.0,5.8,4.0,Shift,E10+
Apex,2003,Racing,Atari,0.1,0.03,0.0,0.0,0.14,74.0,26.0,9.1,7.0,Milestone S.r.l,E
New Game,2010,Random Genre,Random Publisher,,1.8630241484457413,,,,,51.0,,542.0,Random Developer,Random Rating
Apollo Justice: Ace Attorney,2007,Adventure,Capcom,0.28,0.04,0.64,0.03,0.99,78.0,48.0,8.1,84.0,Capcom,T
Aquaman: Battle for Atlantis,2003,Action,TDK Mediactive,0.01,0.0,0.0,0.0,0.01,27.0,9.0,3.1,19.0,TDK Mediactive,T
Aquapazza: Aquaplus Dream Match,d,Fighting,Aqua Plus,0.05,0.0,0.05,0.01,0.11,75.0,13.0,7.8,20.0,Examu,T
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,2007,Racing,Midway Games,0.03,0.03,0.0,0.01,0.07,37.0,19.0,5.9,10.0,Creat Studios,M
Arcana Heart,2007,Fighting,AQ Interactive,0.06,0.05,0.04,0.02,0.16,77.0,12.0,8.1,8.0,Examu,T
Arcana Heart 3,2011,Fighting,PQube,0.04,0.04,0.1,0.02,0.2,73.0,10.0,7.5,27.0,Examu,T
Arcania: Gothic 4,2010,Role-Playing,JoWood Productions,0.09,0.08,0.0,0.02,0.19,63.0,25.0,4.4,307.0,Spellbound,T
Arcania: Gothic 4,2010,Role-Playing,JoWood Productions,0.04,0.04,0.01,0.01,0.09,64.0,21.0,5.2,52.0,Spellbound,T
Archer Maclean's Mercury,2005,Puzzle,Ignition Entertainment,0.17,0.24,0.0,0.14,0.56,75.0,39.0,6.6,21.0,Awesome Studios,E
Arc Rise Fantasia,2009,Role-Playing,Marvelous Interactive,0.12,0.0,0.06,0.01,0.19,64.0,26.0,7.8,43.0,"Image Epoch, Imageepoch",T
Arc the Lad: End of Darkness,2004,Role-Playing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06,59.0,24.0,4.2,10.0,Cattle Call,T
Arc the Lad: Twilight of the Spirits,2003,Role-Playing,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.36,72.0,39.0,8.2,33.0,Cattle Call,T
New Game,2009,Random Genre,Random Publisher,1.853749160344221,0.5426412744371012,0.5747412099149305,0.0246267175117103,,,,1.5525366028219327,594.0,Random Developer,Random Rating
Arctic Thunder,2001,Racing,Midway Games,0.17,0.14,0.0,0.05,0.36,45.0,23.0,5.3,10.0,Inland Productions,T
Area 51,2005,Shooter,Midway Games,0.22,0.17,0.0,0.06,0.45,75.0,37.0,8.4,52.0,Midway Studios - Austin,M
Area 51,2005,Shooter,Midway Games,0.22,0.06,0.0,0.01,0.29,72.0,43.0,8.1,16.0,Midway Studios - Austin,M
New Game,1991,Random Genre,Random Publisher,,0.8940426958222416,,0.1865784702019008,1.215336746509515,95.0,30.0,,,Random Developer,Random Rating
Arena Football,2006,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.56,66.0,18.0,8.6,14.0,EA Tiburon,E10+
Arena Football,2006,Sports,Electronic Arts,0.11,0.03,0.0,0.01,0.15,65.0,17.0,8.5,10.0,EA Tiburon,E10+
New Game,2020,Random Genre,Random Publisher,,0.6578409292872949,1.274831953894406,1.878714935462442,0.5270090283812281,59.0,,0.6216977911245558,640.0,Random Developer,Random Rating
New Game,2019,Random Genre,Random Publisher,1.6288481688004155,,1.8372942652939832,,1.220380537453451,13.0,85.0,1.1285227963607922,428.0,Random Developer,Random Rating
New Game,2004,Random Genre,Random Publisher,,0.7653179521599205,,,0.3076415954812572,84.0,,,641.0,Random Developer,Random Rating
Arkanoid DS,2007,Puzzle,Square Enix,0.06,0.0,0.0,0.0,0.06,61.0,29.0,7.0,5.0,Taito Corporation,E
ArmA II,2009,Shooter,505 Games,0.0,0.12,0.0,0.02,0.14,77.0,38.0,7.5,589.0,Bohemia Interactive,M
ArmA III,2013,Shooter,Bohemia Interactive,0.0,0.1,0.0,0.01,0.11,74.0,38.0,7.4,866.0,Bohemia Interactive,M
Armed and Dangerous,2003,Shooter,LucasArts,0.09,0.03,0.0,0.0,0.13,79.0,41.0,7.2,15.0,Planet Moon Studios,T
New Game,2001,Random Genre,Random Publisher,0.1679503385149314,,,1.3176948708523313,,,75.0,,,Random Developer,Random Rating
New Game,2012,Random Genre,Random Publisher,,1.7538019972195589,,0.6338707122067169,0.7022778149295819,70.0,,,,Random Developer,Random Rating
Armored Core: For Answer,2008,Simulation,Ubisoft,0.06,0.02,0.1,0.01,0.19,62.0,22.0,7.6,31.0,From Software,T
New Game,2015,Random Genre,Random Publisher,0.5489998175157009,,1.7645178836776017,1.6147845475225782,1.8392605647962568,56.0,3.0,,,Random Developer,Random Rating
Armored Core: For Answer,2008,Simulation,Ubisoft,0.06,0.01,0.07,0.01,0.15,64.0,22.0,7.7,38.0,From Software,T
Armored Core: Last Raven,2005,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18,59.0,16.0,8.9,14.0,From Software,T
Armored Core: Nexus,2004,Simulation,Indie Games,0.06,0.05,0.14,0.02,0.26,73.0,19.0,8.7,7.0,From Software,T
Armored Core: Nine Breaker,2004,Simulation,505 Games,0.03,0.03,0.0,0.01,0.07,57.0,25.0,8.2,5.0,From Software,T
New Game,1999,Random Genre,Random Publisher,1.2228929063589855,0.7528524728536741,,0.1022450874441722,,,,,815.0,Random Developer,Random Rating
Armored Core: Verdict Day,2013,Simulation,From Software,0.0,0.0,0.12,0.0,0.12,66.0,18.0,7.4,28.0,From Software,T
Armored Core 2,2000,Simulation,Ubisoft,0.28,0.22,0.23,0.07,0.79,78.0,23.0,8.4,19.0,From Software,T
New Game,1998,Random Genre,Random Publisher,,,,1.2986377052776867,0.3733374253744588,3.0,13.0,0.2122367478088795,294.0,Random Developer,Random Rating
New Game,2016,Random Genre,Random Publisher,,0.5603622414962575,,1.3580260138328872,,,25.0,1.549244375158126,949.0,Random Developer,Random Rating
Armored Core 2: Another Age,2001,Simulation,Metro 3D,0.11,0.08,0.19,0.03,0.41,75.0,16.0,8.8,30.0,From Software,T
New Game,2018,Random Genre,Random Publisher,,,0.2289624247849762,,,,,,,Random Developer,Random Rating
Armored Core 3,2002,Simulation,Metro 3D,0.22,0.17,0.23,0.06,0.67,74.0,23.0,9.0,33.0,From Software,T
Armored Core 3 Portable,2009,Simulation,From Software,0.0,0.0,0.08,0.0,0.08,43.0,6.0,6.7,6.0,From Software,T
Armored Core 4,2006,Simulation,505 Games,0.09,0.0,0.09,0.01,0.2,65.0,36.0,6.8,25.0,From Software,T
Armored Core 4,2007,Simulation,505 Games,0.19,0.01,0.03,0.02,0.25,65.0,31.0,7.2,31.0,From Software,T
New Game,2001,Random Genre,Random Publisher,0.0205130226371268,,1.282664081823886,,,,21.0,,,Random Developer,Random Rating
Armored Core V,d,Simulation,Namco Bandai Games,0.09,0.04,0.24,0.02,0.39,65.0,26.0,7.3,47.0,From Software,T
New Game,2016,Random Genre,Random Publisher,,,1.20200205233478,1.695191505072215,,67.0,2.0,0.6244563144915525,,Random Developer,Random Rating
Armored Core V,d,Simulation,Namco Bandai Games,0.13,0.03,0.04,0.01,0.21,68.0,37.0,7.2,37.0,From Software,T
Army Corps of Hell,2011,Action,Square Enix,0.04,0.04,0.0,0.02,0.09,57.0,43.0,6.6,28.0,"Entersphere, Inc.",M
Army Men: Air Attack 2,2000,Action,3DO,0.17,0.11,0.0,0.02,0.3,74.0,8.0,5.3,4.0,3DO,T
Army Men: Green Rogue,2001,Action,3DO,0.06,0.05,0.0,0.02,0.13,39.0,13.0,3.8,4.0,3DO,T
Army Men: Major Malfunction,2006,Shooter,Global Star,0.01,0.0,0.0,0.0,0.02,36.0,6.0,4.0,5.0,Team 17,T
New Game,1996,Random Genre,Random Publisher,,,,,0.1301311258348274,,77.0,0.2420701880390277,,Random Developer,Random Rating
Army Men: Sarge's Heroes 2,2000,Shooter,3DO,0.14,0.09,0.0,0.02,0.24,48.0,8.0,7.3,7.0,3DO,T
New Game,2022,Random Genre,Random Publisher,,1.21913778661585,,,1.8168228731005929,5.0,26.0,1.06636034606531,828.0,Random Developer,Random Rating
Army Men: Sarge's Heroes 2,2001,Shooter,Midas Interactive Entertainment,0.09,0.07,0.0,0.02,0.17,54.0,15.0,4.6,5.0,3DO,T
Army Men: Sarge's War,2004,Shooter,Global Star,0.12,0.03,0.0,0.0,0.15,56.0,11.0,6.7,7.0,3DO,T
New Game,2021,Random Genre,Random Publisher,,,,,,,56.0,0.8593271453221798,,Random Developer,Random Rating
New Game,2008,Random Genre,Random Publisher,1.892474321917506,,0.1745386643399371,1.0875801104299665,1.4538639868209018,13.0,,1.4665993880109098,33.0,Random Developer,Random Rating
Army of Two,2008,Shooter,Electronic Arts,1.09,0.37,0.02,0.16,1.64,72.0,76.0,7.6,233.0,EA Montreal,M
New Game,2020,Random Genre,Random Publisher,0.0978794580938031,,0.7005601781008575,0.3504640565015566,,94.0,,0.6756029877521705,556.0,Random Developer,Random Rating
Army of Two,2008,Shooter,Electronic Arts,0.74,0.26,0.02,0.15,1.17,74.0,43.0,7.3,118.0,EA Montreal,M
Army of Two: The 40th Day,2010,Shooter,Electronic Arts,0.62,0.24,0.0,0.09,0.95,73.0,79.0,7.3,126.0,EA Montreal,M
Army of Two: The 40th Day,2010,Shooter,Electronic Arts,0.44,0.27,0.01,0.12,0.85,74.0,56.0,7.0,88.0,EA Montreal,M
Army of Two: The 40th Day,2010,Shooter,Electronic Arts,0.12,0.13,0.0,0.08,0.32,49.0,11.0,6.0,32.0,"Buzz Monkey, EA Montreal",M
New Game,2015,Random Genre,Random Publisher,,0.8607592608829138,,0.4570414556635507,0.0293729935372937,30.0,,,93.0,Random Developer,Random Rating
New Game,2006,Random Genre,Random Publisher,,,,1.974663587738502,1.095653724292696,,91.0,0.0656323252514521,,Random Developer,Random Rating
Army of Two: The Devil's Cartel,2013,Shooter,Electronic Arts,0.11,0.11,0.01,0.05,0.28,58.0,27.0,6.7,100.0,Visceral Games,M
Army of Two: The Devil's Cartel,2013,Shooter,Electronic Arts,0.16,0.07,0.0,0.02,0.26,54.0,55.0,6.2,195.0,Visceral Games,M
Ar Nosurge: Ode to an Unborn Star,2014,Role-Playing,Tecmo Koei,0.05,0.03,0.06,0.02,0.16,67.0,23.0,7.8,49.0,Gust,T
Arslan: The Warriors of Legend,2015,Action,Tecmo Koei,0.03,0.01,0.04,0.01,0.09,69.0,43.0,6.6,23.0,Omega Force,T
Art Academy,2010,Misc,Nintendo,0.26,1.65,0.33,0.28,2.52,75.0,15.0,8.0,5.0,Headstrong Games,E
New Game,2000,Random Genre,Random Publisher,,,,1.7721403384305296,,97.0,93.0,1.059289760912384,751.0,Random Developer,Random Rating
Art Academy: Home Studio,2015,Misc,Nintendo,0.0,0.0,0.01,0.0,0.01,82.0,9.0,8.3,20.0,Headstrong Games,E
Art Academy: Lessons for Everyone,d,Action,Nintendo,0.2,0.04,0.21,0.02,0.46,81.0,14.0,7.6,22.0,"Nintendo, Headstrong Games",E
Art of Fighting Anthology,2006,Fighting,Crave Entertainment,0.02,0.02,0.0,0.01,0.04,60.0,19.0,7.0,4.0,SNK Playmore,T
New Game,2011,Random Genre,Random Publisher,,,0.4110750307402455,,,,16.0,,,Random Developer,Random Rating
Ar tonelico: Melody of Elemia,2006,Role-Playing,505 Games,0.0,0.0,0.1,0.0,0.1,71.0,30.0,7.7,43.0,Gust,T
Ar tonelico Qoga: Knell of Ar Ciel,2010,Role-Playing,Tecmo Koei,0.08,0.01,0.13,0.01,0.24,61.0,27.0,5.4,101.0,Gust,M
New Game,1996,Random Genre,Random Publisher,0.2043015173325304,1.7094997554934313,,,0.5513505725195162,,,,,Random Developer,Random Rating
Arx Fatalis,2003,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,0.05,71.0,31.0,8.2,6.0,Arkane Studios,M
Asphalt: Injection,2011,Action,Ubisoft,0.13,0.06,0.0,0.03,0.22,49.0,33.0,4.8,28.0,Ubisoft,E10+
Asphalt: Urban GT,2004,Racing,Ubisoft,0.31,0.22,0.0,0.06,0.59,60.0,38.0,7.5,13.0,Gameloft,E
Asphalt 3D,2011,Racing,Ubisoft,0.27,0.16,0.02,0.04,0.49,43.0,37.0,4.4,24.0,Gameloft,E10+
Assassin's Creed,2007,Adventure,Ubisoft,3.28,1.64,0.07,0.56,5.54,81.0,77.0,7.7,1074.0,Ubisoft Montreal,M
Assassin's Creed,2007,Adventure,Ubisoft,1.91,2.0,0.09,0.82,4.82,81.0,40.0,7.3,769.0,Ubisoft Montreal,M
New Game,1997,Random Genre,Random Publisher,,,0.2580987150481706,,,,,1.3486489411325984,,Random Developer,Random Rating
New Game,1997,Random Genre,Random Publisher,,,1.3632601785064284,1.934880887203196,1.268100287680423,75.0,85.0,0.4436171153764858,,Random Developer,Random Rating
